age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,income
4,6,2823,12,5,4,13,3,4,1,0,0,3,37,0
14,2,1061,11,15,4,10,3,4,1,0,0,28,37,0
43,6,2798,9,4,0,3,1,4,0,0,0,23,37,0
35,3,2252,6,11,0,2,4,4,0,0,0,28,5,0
28,3,1293,15,1,2,1,0,4,1,0,0,28,37,0
40,3,1279,12,5,0,9,1,4,1,0,0,18,37,0
27,4,2307,11,15,2,2,0,4,1,0,0,49,37,1
8,3,1664,7,3,2,3,0,4,1,0,0,33,37,0
36,3,2750,11,15,0,2,4,2,0,0,0,36,37,0
47,3,1446,9,4,0,3,1,4,1,25,0,44,37,1
19,5,527,9,4,2,9,0,4,1,0,0,33,37,1
16,3,1041,12,5,2,3,0,4,1,56,0,33,37,1
33,6,1360,12,5,4,9,1,4,1,0,0,26,37,0
26,2,2753,12,5,2,9,5,2,0,0,0,23,37,1
6,3,1267,15,1,4,5,3,4,1,0,0,0,37,0
29,3,473,7,3,0,12,1,2,0,0,0,24,37,0
30,2,2682,15,1,0,3,1,4,1,0,0,45,37,1
30,1,2796,9,4,2,9,0,4,1,0,0,28,37,1
26,3,2453,11,15,2,5,0,2,1,0,0,28,37,0
5,3,362,15,1,4,1,3,4,0,0,0,28,37,0
30,3,2085,15,1,2,12,0,4,1,56,0,28,37,1
9,2,923,12,5,4,9,1,4,1,0,0,39,37,0
23,3,53,9,4,2,9,0,4,1,0,21,28,37,1
33,3,662,12,5,2,11,0,4,1,0,0,28,37,1
12,3,541,15,1,4,5,1,2,1,0,0,33,37,0
42,3,2311,15,1,2,3,0,4,1,0,0,28,37,1
25,3,2830,11,15,0,6,1,4,0,0,0,28,37,0
31,3,1577,11,15,2,3,0,4,1,0,0,39,37,0
14,3,1511,9,4,4,9,1,4,1,0,0,28,37,0
7,3,2409,9,4,4,12,3,4,1,0,0,28,37,0
1,3,2719,15,1,4,11,3,4,1,0,0,3,37,0
2,0,2563,15,1,4,0,3,4,1,0,0,23,37,0
41,3,1565,11,15,6,1,1,4,0,0,0,15,37,0
7,4,1580,9,4,4,3,3,4,1,0,0,28,37,0
28,2,351,14,6,0,9,4,2,0,0,15,28,37,0
11,3,1804,7,3,0,3,1,4,0,0,0,31,37,0
30,3,1137,11,15,2,13,0,4,1,0,0,39,37,0
18,3,924,11,15,4,5,3,4,1,0,0,49,37,0
51,3,1150,9,4,2,11,0,4,1,14,0,28,37,1
23,3,1621,9,4,2,11,0,4,1,0,0,33,37,1
20,3,2184,9,4,0,7,1,4,1,0,0,28,37,0
30,5,2051,11,15,2,3,0,4,1,0,0,13,37,0
3,3,241,15,1,4,7,1,4,0,0,0,1,37,0
39,3,1265,15,1,2,11,0,4,1,0,19,39,37,1
11,3,2356,11,15,2,1,0,2,1,0,0,28,37,0
25,3,1226,8,2,0,7,4,4,0,0,0,20,37,0
17,3,2530,11,15,2,4,0,4,1,0,0,49,37,1
35,4,2737,14,6,2,9,0,4,1,61,0,23,37,1
4,3,2028,11,15,4,2,3,2,1,0,0,28,37,0
36,6,2499,10,7,2,1,0,4,1,0,0,39,37,1
26,3,2068,11,15,2,6,0,4,1,0,0,28,37,0
45,3,1607,15,1,2,12,0,4,1,26,0,12,37,0
28,1,2646,9,4,2,3,0,4,1,0,0,39,37,1
5,0,840,11,15,4,0,4,2,0,0,0,23,37,0
5,0,2283,15,1,0,0,1,4,0,0,0,23,37,0
25,3,747,11,15,2,11,0,4,1,0,0,36,37,0
1,3,2609,1,13,4,11,3,4,1,0,0,8,37,0
19,3,1600,9,4,2,9,0,4,1,0,24,33,37,1
8,0,1456,5,10,4,0,1,4,0,0,0,20,25,0
28,2,1172,9,4,4,3,1,4,1,0,0,28,37,0
31,5,2491,9,4,5,2,1,4,1,0,0,39,37,0
32,3,1099,11,15,2,6,0,4,1,0,0,28,37,0
15,0,443,0,12,2,0,5,4,0,0,0,28,37,0
38,4,2597,11,15,2,3,0,4,1,0,0,49,37,0
25,3,1956,7,3,3,3,4,1,0,0,0,19,24,0
18,5,2196,14,6,2,9,0,4,1,0,0,39,37,1
34,1,2619,11,15,2,3,0,4,1,0,0,46,37,1
21,3,953,9,4,2,11,0,4,1,0,0,39,29,0
14,3,1198,11,15,2,1,0,4,1,0,0,23,37,0
7,6,360,9,4,2,3,5,4,0,0,0,28,37,0
25,1,1820,8,2,0,1,4,2,0,0,0,28,37,1
18,1,2473,9,4,2,9,0,4,1,56,0,28,37,1
20,3,2225,8,2,2,13,0,4,1,11,0,39,37,1
16,3,2201,9,4,4,9,1,4,0,0,0,33,25,0
16,3,625,15,1,2,3,0,4,1,0,0,39,37,0
10,3,1065,15,1,4,11,3,4,1,0,0,23,37,0
22,3,832,15,1,2,9,0,4,1,0,0,39,37,0
15,3,11,15,1,2,12,5,4,0,0,0,20,37,1
24,3,2668,11,15,3,9,1,1,1,0,0,28,23,1
31,0,985,11,15,4,0,3,4,0,0,0,6,37,0
14,3,899,11,15,0,7,4,4,0,0,0,68,37,1
21,1,1074,11,15,0,9,4,4,0,0,0,28,37,0
15,3,2377,11,15,2,13,0,4,1,0,0,28,37,0
20,3,235,11,15,4,13,1,4,1,0,0,28,37,0
12,6,2780,12,5,2,1,0,4,1,0,0,24,37,0
11,3,2604,11,15,2,5,0,2,1,0,0,28,37,0
40,3,736,11,15,0,11,4,4,0,0,0,16,37,0
6,3,1274,0,12,4,5,4,4,1,0,0,39,37,0
8,3,2752,9,4,2,3,0,4,1,0,0,8,37,0
9,3,354,11,15,2,3,5,4,0,48,0,28,37,0
31,1,0,15,1,6,7,4,2,0,0,0,28,37,0
19,3,1218,11,15,2,13,0,4,1,56,0,49,37,1
13,3,666,9,4,4,3,1,4,1,0,0,30,37,0
37,0,2360,11,15,2,0,0,4,1,0,0,28,37,0
19,3,1021,11,15,0,1,4,4,0,0,0,28,37,0
8,3,2747,7,3,4,12,1,4,0,0,0,33,37,0
16,0,2472,15,1,2,0,5,2,0,0,0,18,37,0
29,1,1141,15,1,5,1,4,4,0,0,0,28,37,0
13,3,2531,11,15,4,2,1,4,1,0,0,28,37,0
40,3,795,11,15,6,11,4,4,0,0,0,20,37,0
19,3,1505,7,3,4,11,1,2,1,1,0,31,37,1
0,3,1181,1,13,4,1,3,1,0,0,0,12,37,0
53,3,2771,9,4,2,11,0,4,1,0,0,57,37,1
37,3,2269,9,4,2,9,0,4,1,0,0,28,37,1
27,3,84,9,4,2,3,0,1,1,0,0,28,37,0
16,2,1934,9,4,3,9,2,2,1,0,0,28,0,0
4,3,1191,15,1,4,1,3,4,0,0,0,3,37,0
27,3,1782,6,11,4,7,4,2,0,0,0,28,37,0
11,6,1355,11,15,2,10,0,4,1,0,0,28,37,0
9,0,712,9,4,2,0,5,4,0,0,0,8,37,0
19,3,357,8,2,2,2,0,4,1,0,0,28,37,0
7,3,940,15,1,4,1,3,4,1,0,0,28,37,0
27,4,48,11,15,2,3,0,4,1,48,0,49,12,0
1,3,2322,1,13,4,7,3,4,1,0,0,28,37,0
30,6,1309,8,2,2,3,0,4,1,0,0,26,37,1
24,3,200,11,15,2,3,0,4,1,0,4,28,37,1
44,0,184,9,4,2,0,0,4,1,0,0,28,37,1
17,2,71,12,5,0,9,1,4,0,0,0,39,37,0
5,3,1395,0,12,4,13,1,0,1,0,0,63,37,0
48,6,2077,15,1,2,6,0,2,1,0,0,28,37,1
17,2,384,9,4,2,9,0,4,1,0,0,49,37,0
41,3,1261,11,15,0,3,4,4,0,0,0,28,37,0
19,4,916,15,1,2,3,0,4,1,0,0,39,37,1
26,3,761,9,4,0,9,1,4,0,8,0,28,37,1
7,0,672,15,1,4,0,3,4,1,0,0,28,37,0
9,3,1665,8,2,0,2,3,4,1,0,0,28,37,0
22,2,139,12,5,0,9,1,4,0,0,0,28,37,0
33,6,1957,11,15,2,9,0,4,1,0,0,41,37,0
6,3,2519,9,4,4,11,3,4,1,0,0,44,37,0
20,3,298,11,15,4,12,1,4,0,7,0,23,37,1
47,0,1961,11,15,2,0,0,4,1,0,0,38,37,0
25,6,655,15,1,0,1,4,2,0,0,0,28,37,0
11,0,727,8,2,2,0,3,4,0,0,0,28,37,0
0,0,449,0,12,4,0,3,4,1,0,0,28,37,0
30,3,458,11,15,2,6,0,4,1,0,0,28,5,1
26,3,1636,15,1,2,1,0,4,1,0,0,28,37,0
27,3,628,9,4,2,12,5,4,0,0,0,8,37,1
32,3,1064,11,15,2,11,0,4,1,0,0,39,37,1
18,3,326,15,1,2,11,0,4,1,0,0,34,37,0
6,3,1925,11,15,4,2,1,4,1,0,0,28,37,0
32,2,1988,12,5,5,9,4,4,0,0,0,57,37,0
31,3,920,15,1,0,3,1,4,0,0,0,26,37,0
22,1,2447,15,1,0,3,4,2,0,0,0,28,37,0
10,3,2446,8,2,4,6,1,4,1,0,0,28,37,0
36,2,856,12,5,0,9,4,4,0,0,0,39,37,0
23,6,1213,12,5,2,9,5,4,0,11,0,25,37,1
48,3,1347,8,2,2,1,5,4,0,0,0,28,37,0
34,3,17,5,10,2,3,0,0,1,39,0,35,37,0
48,3,578,11,15,2,3,0,4,1,0,0,28,37,1
34,3,181,11,15,2,2,0,4,1,0,0,28,37,0
12,3,383,0,12,4,7,3,2,0,0,0,20,37,0
8,3,2004,11,15,2,13,0,4,1,0,0,28,37,0
16,3,2422,11,15,2,6,0,3,1,0,0,28,25,0
25,5,1398,14,6,2,9,0,4,1,0,22,39,37,1
44,1,620,15,1,2,3,0,4,1,0,0,28,37,1
5,3,1647,11,15,4,11,3,2,0,0,0,3,37,0
39,2,1781,11,15,2,7,0,4,1,0,0,28,37,0
15,3,2334,5,10,4,8,1,4,0,0,0,3,25,0
60,5,403,15,1,2,11,0,4,1,0,0,28,37,0
22,3,2012,11,15,2,2,0,4,1,0,0,28,37,0
5,3,424,11,15,4,11,3,2,0,0,0,23,37,0
42,3,906,11,15,2,11,0,4,1,0,0,28,37,0
52,3,330,11,15,5,13,4,2,0,19,0,28,37,0
24,6,2642,9,4,2,9,5,4,0,0,0,28,37,1
28,3,1143,11,15,2,6,0,4,1,0,0,33,37,1
26,3,717,11,15,2,3,0,4,1,0,0,32,37,0
32,5,718,5,10,2,7,0,4,1,0,0,57,21,0
28,3,1590,15,1,2,9,0,4,1,0,0,28,37,1
3,3,422,15,1,4,7,3,4,0,0,0,8,37,0
4,0,750,15,1,4,0,1,4,0,0,0,0,37,0
40,3,600,11,15,4,7,1,2,1,0,0,36,37,0
22,3,1542,12,5,2,9,0,4,1,0,0,39,37,1
34,3,1140,11,15,2,1,5,4,0,0,0,28,37,0
15,3,2389,15,1,0,9,1,4,0,0,0,18,37,0
9,5,29,11,15,4,2,3,4,1,0,0,39,37,0
6,6,2216,15,1,4,7,1,4,1,0,0,39,37,0
3,3,532,8,2,4,11,1,2,0,0,0,23,37,0
24,2,2260,15,1,2,1,0,4,1,0,0,28,37,1
33,4,602,14,6,2,9,0,4,1,61,0,62,37,1
5,3,2218,11,15,4,7,1,4,0,0,0,28,37,0
14,3,2627,15,1,6,3,4,4,0,0,0,18,37,0
23,3,2271,2,14,2,7,0,4,1,0,0,28,0,0
20,6,381,15,1,5,1,1,4,1,0,0,28,37,0
34,4,2513,14,6,0,9,1,4,1,25,0,49,37,1
16,4,586,15,1,2,2,0,4,1,0,0,49,0,0
19,3,1011,11,15,2,5,0,4,1,0,0,53,37,0
23,3,2787,11,15,5,1,4,4,0,0,0,33,37,0
31,3,939,15,1,0,1,4,4,0,0,0,28,37,0
30,3,273,11,15,2,1,5,4,0,0,0,8,37,1
22,3,2299,15,1,0,9,1,4,0,0,0,33,37,1
6,3,1927,15,1,4,11,3,2,1,0,0,13,37,0
21,6,2172,11,15,0,1,4,4,0,0,0,28,37,0
67,3,777,15,1,5,1,3,4,0,0,0,28,31,0
3,3,1402,11,15,4,6,3,4,1,0,0,28,37,0
21,3,1453,11,15,0,7,1,4,0,0,0,13,37,0
1,3,1585,15,1,4,1,3,4,0,0,0,13,37,0
33,3,2804,15,1,2,1,0,1,1,0,0,28,28,1
16,3,1155,12,5,2,9,0,4,1,0,0,25,37,1
52,2,268,0,12,2,3,0,4,1,0,0,8,37,0
29,3,2329,11,15,2,7,0,4,1,0,0,28,37,0
9,3,1509,9,4,4,1,1,4,1,0,0,28,37,0
43,0,1040,11,15,0,0,1,4,0,0,0,28,37,0
9,3,990,9,4,2,3,5,4,0,0,0,44,37,1
19,3,1563,9,4,2,12,0,4,1,0,0,28,37,0
35,3,120,11,15,2,2,0,4,1,0,0,33,8,1
11,3,232,8,2,0,3,1,4,1,1,0,39,37,1
29,5,1597,9,4,2,11,0,4,1,0,0,33,37,1
33,5,2314,9,4,2,11,0,4,1,0,0,49,37,0
19,3,1550,5,10,2,6,0,4,1,0,0,28,37,0
31,6,212,9,4,2,3,0,4,1,49,0,28,37,1
10,3,874,11,15,4,5,3,4,1,0,0,28,37,0
5,3,536,11,15,4,7,3,4,1,0,0,28,37,0
47,3,1381,11,15,2,11,0,4,1,0,0,53,37,1
22,3,1676,4,9,2,5,0,4,1,0,0,28,25,0
40,3,2475,12,5,2,9,0,4,1,0,0,49,37,1
44,3,12,8,2,2,1,0,4,1,0,0,28,37,0
30,3,976,11,15,0,3,1,0,0,33,0,33,37,0
27,3,664,11,15,2,11,0,4,1,0,0,28,37,0
12,3,850,8,2,0,12,1,2,1,8,0,28,37,1
42,3,2182,9,4,2,9,0,4,1,0,22,31,37,1
8,3,2350,9,4,4,3,1,2,0,0,0,26,37,0
14,2,601,15,1,4,1,3,4,0,0,0,23,37,0
8,3,2361,11,15,4,2,3,4,1,0,0,28,37,0
24,3,1502,11,15,2,11,0,4,1,0,0,28,37,0
45,3,2655,4,9,2,4,0,1,1,0,0,28,28,0
14,3,352,15,1,2,3,0,4,1,0,0,28,37,0
36,2,2516,9,4,2,9,0,2,1,0,0,23,37,0
7,3,1538,9,4,2,11,0,4,1,0,0,33,37,0
28,3,1443,11,15,2,2,0,3,1,0,0,28,25,0
14,3,73,11,15,4,1,1,4,0,0,0,28,37,0
32,3,2618,15,1,0,1,1,1,0,0,0,28,37,0
6,3,2331,15,1,4,5,3,4,1,0,0,0,37,0
23,3,2749,11,15,0,2,1,4,1,0,0,33,37,0
20,1,1019,15,1,2,9,0,4,1,0,0,28,37,1
13,5,806,11,15,2,2,0,4,1,0,0,49,37,0
22,3,196,15,1,0,13,1,4,1,0,0,53,37,0
14,3,2477,3,8,2,4,0,4,1,0,0,33,25,0
0,3,2263,0,12,4,7,3,4,1,0,0,8,37,0
25,5,890,9,4,3,3,1,4,1,0,0,33,29,0
38,5,2498,14,6,2,9,5,4,0,0,0,0,37,0
36,3,1533,12,5,2,3,0,4,1,0,0,44,37,1
6,3,802,15,1,4,5,1,4,1,0,0,28,37,0
20,3,1478,12,5,2,3,0,4,1,0,0,39,7,1
9,3,2135,15,1,2,3,0,4,1,0,0,49,37,0
23,2,549,12,5,2,9,0,4,1,56,0,23,37,1
39,4,1331,11,15,2,11,0,4,1,0,22,28,37,1
7,3,1232,11,15,4,4,3,2,1,0,0,39,37,0
9,3,2019,9,4,4,3,1,4,0,0,0,28,37,0
33,3,1031,12,5,0,3,1,4,1,0,0,50,37,1
13,3,506,11,15,0,11,4,4,1,5,0,18,37,0
14,5,223,11,15,4,2,3,4,1,0,0,39,37,0
13,3,716,14,6,2,9,0,4,1,0,0,49,37,1
16,3,151,11,15,0,1,3,4,1,0,0,28,37,0
10,3,1955,9,4,4,9,1,4,0,47,0,24,37,0
58,4,2803,15,1,6,11,1,4,1,0,0,28,37,1
20,3,2189,11,15,4,11,1,2,1,0,0,32,37,0
6,3,1724,9,4,4,9,3,4,1,0,0,28,37,0
17,3,146,11,15,5,5,1,4,1,21,0,28,37,0
34,3,2499,15,1,2,2,0,4,1,0,0,28,37,1
45,0,2774,8,2,2,0,0,4,1,35,0,28,37,0
55,3,190,15,1,2,9,0,4,1,37,0,8,37,0
29,3,2439,1,13,4,13,3,4,1,0,0,18,37,0
1,3,407,1,13,4,11,3,2,0,0,0,0,37,0
2,2,1826,15,1,4,1,3,4,1,0,0,28,37,0
19,3,2117,1,13,5,3,1,4,0,0,0,20,37,0
10,3,2061,11,15,4,1,3,2,0,0,0,28,37,0
10,3,1954,11,15,2,2,0,4,1,0,0,28,37,0
4,3,1726,15,1,4,2,3,4,1,0,13,18,37,0
8,3,1468,1,13,4,5,3,4,1,0,0,33,37,0
27,3,79,11,15,2,11,0,4,1,0,0,55,37,0
12,0,1049,15,1,0,0,3,2,1,0,0,28,37,0
30,3,720,9,4,2,1,0,4,1,56,0,28,37,1
42,5,1079,1,13,2,2,0,4,1,0,0,8,37,0
0,3,1249,0,12,4,7,3,4,1,0,0,13,37,0
1,3,498,11,15,4,11,3,4,0,0,0,16,37,0
58,0,2220,11,15,6,0,1,4,0,0,0,61,37,0
36,5,391,14,6,4,9,1,1,1,25,0,28,28,1
23,3,2650,11,15,0,2,4,4,1,0,0,28,37,0
16,3,2324,15,1,2,5,0,4,1,0,0,39,37,1
29,5,2686,11,15,6,7,2,4,0,0,0,28,37,0
20,3,122,1,13,4,6,1,4,1,0,0,28,37,0
30,3,1107,10,7,2,9,0,4,1,0,0,28,19,1
1,3,937,1,13,4,5,3,4,1,0,0,1,37,0
12,2,1401,1,13,0,7,4,2,0,0,0,8,37,0
2,3,1809,11,15,4,1,3,4,0,0,0,16,37,0
19,3,1069,15,1,5,7,2,2,0,0,0,28,37,0
7,3,1785,9,4,4,1,3,4,0,0,0,28,37,0
22,4,654,15,1,0,2,1,4,1,0,0,68,37,0
9,3,2632,11,15,4,5,3,2,1,0,0,36,37,0
49,3,815,11,15,2,5,0,4,1,0,0,28,37,0
6,3,216,8,2,4,12,1,4,1,0,0,28,37,0
18,3,1662,11,15,0,3,4,4,0,0,0,28,37,0
3,3,2315,0,12,4,7,2,4,1,0,0,23,25,0
22,3,834,11,15,4,11,4,2,0,0,0,28,37,0
18,5,1796,9,4,4,7,1,2,0,0,0,49,37,0
25,3,1548,9,4,2,1,5,1,0,0,21,28,28,1
2,3,1066,11,15,4,7,1,4,0,0,0,18,37,0
38,3,2303,9,4,2,2,2,4,1,0,0,28,37,0
37,3,218,11,15,2,1,0,4,1,0,0,33,37,0
41,2,2501,12,5,4,9,1,4,1,0,0,23,37,0
26,3,774,9,4,2,11,0,4,1,0,0,28,37,1
1,0,1745,15,1,4,0,3,2,0,0,9,28,1,0
15,3,812,15,1,0,11,4,4,0,0,0,28,37,0
7,3,2308,15,1,4,2,1,4,1,0,0,28,37,0
28,3,1307,11,15,0,1,1,4,0,0,0,39,37,0
35,3,2502,8,2,2,2,0,4,1,0,0,28,37,0
7,3,660,11,15,4,7,1,4,0,16,0,28,37,0
20,3,1071,7,3,2,12,0,4,1,0,0,39,37,1
28,3,2420,15,1,2,3,0,4,1,0,0,28,37,0
36,3,476,4,9,2,2,0,4,1,0,0,28,37,0
16,5,1097,9,4,2,2,0,4,1,0,0,39,37,0
1,3,979,11,15,4,11,3,4,0,0,0,13,37,0
27,3,185,9,4,2,11,0,1,1,0,0,28,37,1
31,6,1234,9,4,2,3,0,2,1,0,0,28,37,1
10,3,1981,12,5,2,9,0,4,1,0,0,44,37,0
23,3,835,8,2,0,9,1,4,0,0,0,8,37,0
22,3,1504,12,5,4,9,1,4,1,0,0,28,37,0
11,3,239,11,15,4,13,1,3,1,0,0,28,37,0
1,3,1772,15,1,4,3,1,4,1,0,0,39,37,0
15,3,2739,11,15,2,13,0,4,1,0,0,49,37,1
18,3,1796,11,15,5,7,1,2,0,0,0,28,37,0
18,3,2585,9,4,2,3,0,4,1,57,0,39,37,1
34,3,730,1,13,2,5,0,4,1,0,0,28,37,0
9,3,2573,9,4,2,11,5,4,0,0,0,28,37,1
29,3,862,7,3,4,1,1,4,0,0,0,28,37,0
26,6,2387,10,7,4,9,1,4,0,0,0,28,37,0
14,4,170,9,4,2,3,0,4,1,0,0,44,37,1
18,3,1510,9,4,4,11,1,4,0,0,0,28,37,0
32,3,284,9,4,2,11,0,4,1,0,0,49,37,1
9,3,696,15,1,4,7,1,4,0,0,0,23,37,0
29,3,485,4,9,2,13,0,0,1,0,22,28,37,0
29,3,333,11,15,4,2,4,4,1,0,0,28,37,0
55,3,889,0,12,2,11,0,4,1,0,0,3,37,0
3,3,2239,15,1,4,1,3,4,0,0,0,8,37,0
37,3,2800,5,10,2,2,0,4,1,0,0,28,37,0
19,6,2724,14,6,4,9,1,4,1,0,0,28,37,0
30,3,2228,9,4,2,2,0,4,1,0,0,28,37,0
1,3,1862,1,13,4,9,3,4,0,0,0,7,37,0
10,3,516,11,15,4,7,3,4,0,0,0,20,37,0
24,0,2134,4,9,2,0,0,4,1,0,0,28,25,0
25,6,985,7,3,0,7,1,4,0,0,0,28,37,0
22,3,2470,9,4,2,11,0,4,1,31,0,36,37,1
26,3,289,9,4,2,11,0,4,1,0,0,28,37,1
23,3,1412,9,4,3,7,1,3,1,0,0,28,25,0
19,2,2073,15,1,2,1,0,0,1,0,0,28,37,0
10,3,2605,9,4,4,12,1,4,1,0,0,25,37,0
8,3,1363,9,4,4,7,3,4,1,0,0,28,37,0
7,0,95,11,15,4,0,3,4,1,0,0,28,37,0
39,5,2121,11,15,2,7,0,4,1,0,21,39,2,1
7,3,2418,9,4,4,11,3,4,1,0,0,28,37,0
63,3,497,14,6,2,9,0,4,1,0,0,23,37,1
35,5,828,0,12,2,2,0,4,1,0,0,23,37,0
32,3,2802,9,4,0,9,1,4,0,0,0,39,37,0
22,3,592,11,15,4,2,3,4,1,0,36,30,37,1
37,3,47,7,3,0,3,4,4,0,0,0,44,37,1
18,3,363,11,15,0,1,4,4,0,0,0,28,37,0
13,3,637,15,1,0,7,4,4,0,0,0,23,37,0
23,3,61,9,4,2,12,0,4,1,0,0,28,37,0
7,3,2391,3,8,2,5,2,4,1,0,0,28,25,0
10,3,70,9,4,0,9,3,4,0,0,0,39,37,0
24,3,2578,15,1,2,9,5,4,0,0,0,20,37,1
7,3,419,15,1,4,5,2,4,1,0,0,28,21,0
28,3,1618,15,1,0,11,1,4,0,0,0,44,37,0
30,1,2412,9,4,3,3,1,4,1,0,0,49,37,1
29,7,432,11,15,2,6,5,4,0,0,0,13,37,0
20,5,1815,15,1,2,1,5,4,0,0,0,8,37,0
22,3,2713,12,5,4,9,1,4,1,55,0,28,37,0
23,3,963,9,4,0,1,1,4,0,0,0,23,37,0
23,3,967,15,1,5,7,4,4,0,0,0,61,37,0
47,3,961,11,15,2,6,0,4,1,0,0,28,37,0
21,3,563,11,15,2,2,0,4,1,0,0,28,37,0
1,3,1063,15,1,4,11,3,4,0,0,0,23,37,0
15,5,956,11,15,4,7,4,4,1,0,0,49,37,0
16,3,2113,8,2,4,7,4,2,1,0,0,28,37,0
4,3,863,15,1,4,7,3,4,1,0,0,12,37,0
22,3,710,1,13,2,2,0,4,1,0,0,23,37,0
23,3,2063,11,15,0,13,1,4,1,0,0,49,37,1
29,3,1044,11,15,0,1,1,4,0,0,0,28,37,0
18,3,82,9,4,2,9,0,4,1,0,0,4,37,1
24,2,1385,12,5,0,9,4,4,0,0,0,28,37,0
9,3,2111,11,15,4,7,1,4,1,0,0,12,37,0
13,3,9,11,15,2,10,0,4,1,0,0,28,37,0
23,5,2138,11,15,4,4,1,4,1,0,0,57,37,0
4,0,2219,11,15,4,0,4,4,0,0,0,28,37,0
46,3,1939,9,4,2,9,0,4,1,11,0,33,37,1
48,3,150,7,3,2,3,0,4,1,38,0,28,37,0
31,4,502,9,4,0,11,1,4,1,0,0,49,37,1
8,0,2119,9,4,4,0,3,4,0,0,0,18,37,0
13,3,2304,11,15,2,5,0,4,1,0,0,28,37,0
5,3,2621,15,1,4,13,3,1,1,0,0,28,37,0
13,0,537,8,2,0,0,4,4,0,0,0,28,37,0
32,3,735,11,15,5,9,4,4,0,0,42,28,31,0
12,3,1811,9,4,4,9,1,4,1,45,0,28,37,0
2,3,2210,11,15,4,5,3,4,1,0,0,18,37,0
13,5,699,15,1,2,1,5,4,0,0,0,8,37,1
15,3,1592,2,14,2,2,2,4,1,0,0,28,25,0
48,3,559,11,15,6,7,4,4,0,0,0,5,37,0
40,3,972,15,1,2,9,0,4,1,0,0,28,37,1
18,3,1619,15,1,2,11,0,4,1,0,0,31,37,1
56,3,551,15,1,6,8,4,4,0,0,0,0,37,0
18,3,2517,11,15,2,2,0,4,1,0,0,28,37,0
11,1,1965,9,4,4,12,1,2,0,0,0,28,37,0
66,3,2600,15,1,0,1,4,4,0,0,0,28,37,0
16,3,2799,11,15,4,1,3,4,1,0,0,28,37,0
29,2,1318,12,5,0,9,4,4,0,0,0,31,37,0
24,2,964,12,5,2,9,5,1,0,0,0,28,34,1
20,3,1656,11,15,2,13,0,1,1,0,0,28,0,0
60,0,825,15,1,2,0,0,4,1,0,0,48,37,0
36,4,493,9,4,2,11,0,4,1,0,0,49,37,1
28,3,1244,8,2,2,6,0,4,1,0,0,28,37,1
1,3,938,11,15,4,11,1,4,1,0,0,18,37,0
36,3,1984,11,15,4,11,1,4,0,0,0,28,37,0
44,2,557,12,5,0,9,1,4,0,0,0,28,37,1
36,3,72,12,5,2,11,0,4,1,56,0,49,37,1
34,3,2469,11,15,6,7,1,4,0,0,0,12,37,0
22,3,2265,11,15,5,6,1,2,1,0,0,28,37,0
36,3,521,15,1,0,1,1,4,0,0,0,28,37,0
21,3,1490,15,1,4,7,3,4,1,0,0,28,37,0
4,3,1180,15,1,4,11,3,4,0,0,0,12,37,0
26,3,2582,11,15,2,3,0,4,1,11,0,39,37,1
5,0,1661,11,15,4,0,4,2,0,0,0,28,37,0
22,4,2512,11,15,2,2,0,4,1,49,0,39,37,1
37,3,817,11,15,2,1,0,4,1,0,0,28,37,0
34,6,2767,15,1,0,1,4,4,0,0,0,23,37,0
15,3,2302,11,15,2,2,0,3,1,0,0,28,37,0
47,0,2128,8,2,2,0,5,4,0,0,0,3,37,0
13,3,1534,11,15,2,2,0,4,1,0,0,39,37,0
13,5,2565,8,2,4,2,1,4,1,0,0,28,37,0
5,3,2478,4,9,2,7,0,4,1,0,0,28,8,0
26,3,1245,12,5,2,3,0,4,1,0,22,28,37,1
20,2,203,11,15,2,10,0,4,1,0,0,28,37,0
23,3,2483,9,4,2,11,0,4,1,0,0,44,37,1
9,3,2550,11,15,2,9,0,4,1,0,0,39,37,0
40,5,2622,11,15,6,2,1,4,1,0,0,44,37,1
25,3,1475,9,4,2,3,0,4,1,0,0,28,37,1
27,5,2461,9,4,2,3,0,4,1,0,0,28,37,0
5,3,1974,15,1,2,12,0,4,1,0,0,28,37,0
19,3,321,11,15,6,7,1,4,0,0,0,28,37,0
20,3,159,9,4,2,5,0,4,1,0,0,28,37,0
2,3,2279,11,15,4,2,1,4,0,0,0,28,37,0
25,3,580,7,3,6,12,4,4,0,0,0,12,37,0
42,3,1,11,15,2,3,0,4,1,0,21,28,37,1
17,5,1076,11,15,2,2,0,4,1,0,0,28,37,1
8,3,959,11,15,4,6,3,4,1,0,0,28,37,0
30,3,765,11,15,2,5,0,4,1,41,0,49,37,0
26,3,810,11,15,4,7,4,2,0,0,0,28,37,0
18,0,199,8,2,2,0,5,4,0,0,0,28,37,1
19,3,932,8,2,2,6,0,4,1,31,0,28,37,1
8,3,430,12,5,4,9,4,4,1,0,0,33,0,0
21,3,1883,11,15,2,6,0,4,1,0,0,28,37,1
33,6,183,14,6,2,3,0,4,1,0,0,41,37,1
7,3,2017,9,4,4,9,1,4,0,0,0,28,37,0
1,3,2647,1,13,4,7,3,4,0,0,0,8,37,0
18,3,1116,15,1,2,1,0,4,1,0,0,26,37,0
28,3,845,11,15,2,2,0,4,1,0,0,28,37,0
